brand,model,year,price_krw,mileage_km,fuel_type,transmission,body_type,displacement_cc,link
현대,기아 더 뉴 기아 레이 1.0  프레스티지,2025,0.0,30,가솔린,자동,,99876,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257064&gubun=K
현대,기아 쏘울 1.6  4U 코스모,2010,3000000.0,167120,가솔린,자동,,1591124,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256348&gubun=K
현대,기아 디 올 뉴 스포티지 1.6 터보 4WD  시그니처 그래비티,2023,29900000.0,39423,가솔린,자동,,1598,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257144&gubun=K
현대,기아 봉고3  CRDi 더블캡 초장축 GX 고급형,2015,6600000.0,190000,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252202&gubun=K
현대,기아 봉고3  더블캡 초장축 GLX,2015,6990000.0,182000,디젤,자동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253250&gubun=K
현대,기아 봉고3  CRDi 더블캡 초장축 GLX,2014,5500000.0,283000,디젤,자동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253251&gubun=K
현대,기아 봉고3  CRDi 더블캡 초장축 럭셔리,2016,8500000.0,182151,디젤,자동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254282&gubun=K
현대,기아 봉고3  CRDi 더블캡 4WD 장축 노블레스,2017,14990000.0,63500,디젤,수동,,2497126,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254556&gubun=K
현대,기아 봉고3  내장 탑차 -,2012,5500000.0,211374,디젤,자동,,2497126,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255338&gubun=K
현대,기아 봉고3  더블캡 4WD 장축 노블레스,2018,13990000.0,139865,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255312&gubun=K
현대,기아 봉고3  1.2톤 표준캡 초장축 프레스티지,2018,11800000.0,188000,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256512&gubun=K
현대,기아 봉고3  냉동 탑차 -,2012,5990000.0,198000,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256833&gubun=K
현대,기아 봉고3  CRDi 킹캡 초장축 GX 고급형,2012,4990000.0,258000,디젤,수동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257069&gubun=K
현대,기아 봉고3  킹캡 초장축 GX 스페셜,2016,8990000.0,191000,디젤,자동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257070&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 4인승 하이리무진  시그니처,2021,42900000.0,56424,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256788&gubun=K
현대,기아 K7 프리미어 2.5 X 에디션,2020,27000000.0,44507,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256867&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 7인승 하이리무진 시그니처,2023,45500000.0,14167,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256866&gubun=K
현대,기아 더 뉴 K9 3.8 AWD  베스트 셀렉션 I,2021,44990000.0,28586,가솔린,자동,,3778315,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256913&gubun=K
현대,기아 모하비 더 마스터 3.0 디젤 4WD 7인승 마스터즈,2019,37900000.0,34828,디젤,자동,,2959260,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256957&gubun=K
현대,기아 K8 3.5 AWD  플래티넘,2022,31000000.0,41891,가솔린,자동,,3470300,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256995&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,2022,38800000.0,58247,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256968&gubun=K
현대,기아 더 뉴 카니발 3.3 가솔린 7인승 하이리무진 프레지던트,2018,30700000.0,39684,가솔린,자동,,3342280,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256997&gubun=K
현대,기아 모하비 더 마스터 3.0 디젤 4WD 6인승  마스터즈,2020,36700000.0,51905,디젤,자동,,2959260,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257048&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 7인승 하이리무진 시그니처,2021,39900000.0,45913,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257094&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진  시그니처,2020,39500000.0,36333,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257092&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,2023,41900000.0,49373,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257129&gubun=K
현대,기아 더 K9 3.8 AWD 플래티넘Ⅱ,2019,26400000.0,89659,가솔린,자동,,3778315,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257135&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 7인승 하이리무진 시그니처,2023,41500000.0,26643,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257141&gubun=K
현대,기아 카니발 4세대 2.2 디젤 9인승 하이리무진 시그니처,2023,49900000.0,28248,디젤,자동,,2151202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257218&gubun=K
현대,기아 K8 하이브리드 1.6 터보 HEV  노블레스,2022,28700000.0,57370,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257279&gubun=K
현대,기아 쏘렌토 4세대 하이브리드 1.6 터보 HEV 2WD  그래비티,2022,36900000.0,38312,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257281&gubun=K
현대,기아 더 K9 3.8 AWD  그랜드 플래티넘,2018,31500000.0,65514,가솔린,자동,,3778315,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257284&gubun=K
현대,기아 K7 프리미어 하이브리드 2.4 HEV 노블레스,2019,25990000.0,39914,가솔린 하이브리드,자동,,2359199,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253324&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,2022,41900000.0,33786,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253871&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,2022,43300000.0,31201,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254162&gubun=K
현대,기아 더 뉴 모하비 3.0 디젤 AWD 프레지던트,2019,28500000.0,46445,디젤,자동,,2959260,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254237&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,2023,42900000.0,29191,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254428&gubun=K
현대,기아 모하비 더 마스터 3.0 디젤 4WD 6인승 마스터즈,2019,34990000.0,50316,디젤,자동,,2959260,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254453&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 7인승 하이리무진 시그니처,2021,40990000.0,25442,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254505&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,2022,41900000.0,37712,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254537&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,2022,42300000.0,31100,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254720&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,2024,48990000.0,866,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255862&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,2023,43500000.0,43191,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255180&gubun=K
현대,기아 더 뉴 카니발 3.3 가솔린 9인승 하이리무진 노블레스 스페셜,2019,26000000.0,58774,가솔린,자동,,3342280,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255216&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,2022,39990000.0,55829,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255371&gubun=K
현대,기아 더 K9 3.8 AWD 베스트 셀렉션Ⅰ,2020,28900000.0,71183,가솔린,자동,,3778315,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255406&gubun=K
현대,기아 쏘렌토 4세대 하이브리드 1.6 터보 HEV 2WD  시그니처,2022,39000000.0,33450,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256613&gubun=K
현대,기아 K8 3.5 시그니처,2021,27990000.0,28277,가솔린,자동,,3470300,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255780&gubun=K
현대,기아 모하비 더 마스터 3.0 디젤 4WD 6인승 마스터즈,2019,33990000.0,54936,디젤,자동,,2959260,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255784&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 7인승 하이리무진 시그니처,2021,37700000.0,47485,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256100&gubun=K
현대,기아 더 뉴 카니발 2.2 디젤 7인승 하이리무진 프레지던트,2019,30700000.0,36092,디젤,자동,,2199202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256149&gubun=K
현대,기아 더 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스 스페셜,2020,31300000.0,24591,디젤,자동,,2199202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256150&gubun=K
현대,기아 더 뉴 모하비 3.0 디젤 AWD  프레지던트,2018,24700000.0,63231,디젤,자동,,2959260,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256277&gubun=K
현대,기아 카니발 4세대 2.2 디젤 7인승 하이리무진 시그니처,2023,49900000.0,44724,디젤,자동,,2151202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256390&gubun=K
현대,기아 더 뉴 카니발 4세대 2.2 디젤 9인승 하이리무진 시그니처,2024,58500000.0,27116,디젤,자동,,2151194,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256374&gubun=K
현대,기아 모하비 더 마스터 3.0 디젤 4WD 5인승 마스터즈,2019,31700000.0,83723,디젤,자동,,2959260,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257133&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,2021,40000000.0,42630,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256458&gubun=K
현대,기아 K7 프리미어 2.5 노블레스,2019,20800000.0,52216,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256570&gubun=K
현대,기아 쏘렌토 4세대 하이브리드 1.6 터보 HEV 2WD  시그니처,2022,36900000.0,43604,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256485&gubun=K
현대,기아 모하비 더 마스터 3.0 디젤 4WD 7인승 마스터즈,2021,38300000.0,52900,디젤,자동,,2959260,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256500&gubun=K
현대,기아 K7 프리미어 2.5  X 에디션,2020,25400000.0,41117,가솔린,자동,,2497198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256501&gubun=K
현대,기아 더 뉴 카니발 2.2 디젤 9인승 하이리무진 노블레스 스페셜,2019,28300000.0,58322,디젤,자동,,2199202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256610&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진  시그니처,2022,42900000.0,23640,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256599&gubun=K
현대,기아 쏘렌토 4세대 2.2 디젤 2WD 노블레스,2020,26900000.0,69602,디젤,자동,,2151202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256844&gubun=K
현대,기아 모하비 더 마스터 3.0 디젤 4WD 5인승 마스터즈,2020,36800000.0,46706,디젤,자동,,2959260,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256654&gubun=K
현대,기아 더 K9 3.8 AWD  베스트 셀렉션Ⅰ,2021,34500000.0,32452,가솔린,자동,,3778315,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256655&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 7인승  시그니처,2021,31900000.0,25803,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256729&gubun=K
현대,기아 더 K9 3.8 AWD 베스트 셀렉션Ⅰ,2020,29990000.0,74096,가솔린,자동,,3778315,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256764&gubun=K
현대,기아 K8 하이브리드 1.6 터보 HEV  노블레스,2022,34300000.0,20031,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256784&gubun=K
현대,기아 쏘렌토 4세대 하이브리드 1.6 터보 HEV 2WD  노블레스,2025,500000.0,5400,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256444&gubun=K
현대,기아 더 뉴 쏘렌토 4세대 2.5 가솔린 터보 2WD 노블레스,2024,3500000.0,22200,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256656&gubun=K
현대,기아 카니발 4세대  3.5 가솔린 하이리무진  -,2023,55000000.0,42186,가솔린/LPG겸용,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245945&gubun=K
현대,기아 봉고3 CRDi 킹캡 초장축 GX,2011,5500000.0,99000,디젤,수동,,2902,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257271&gubun=K
현대,기아 K8 하이브리드 1.6 터보 HEV 시그니처,2021,28900000.0,83000,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256133&gubun=K
현대,기아 뉴 카니발 R 2.2 디젤 GLX 최고급형,2013,5400000.0,150000,디젤,자동,,2199197,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257126&gubun=K
현대,기아 올 뉴 카니발 2.2 디젤 9인승 럭셔리,2015,9200000.0,150000,디젤,자동,,2199202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257127&gubun=K
현대,기아 더 뉴 카니발 4세대  3.5 가솔린 9인승 하이리무진 시그니처,2024,63000000.0,2125,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256056&gubun=K
현대,기아 모하비 더 마스터  3.0 디젤 4WD 5인승 마스터즈,2022,45900000.0,31637,디젤,자동,,2959260,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254634&gubun=K
현대,기아 더 뉴 카니발 4세대  3.5 가솔린 7인승 하이리무진 시그니처,2025,72000000.0,238,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254007&gubun=K
현대,기아 쏘렌토 4세대 2.2 디젤 2WD 프레스티지,2020,26500000.0,115145,디젤,자동,,2151202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255453&gubun=K
현대,기아 K5  2.0 럭셔리,2011,4600000.0,115906,가솔린,자동,,1998165,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254391&gubun=K
현대,기아 올 뉴 카니발 2.2 디젤 7인승 아웃도어 VIP,2021,36900000.0,49800,디젤,자동,,2151202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256905&gubun=K
현대,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 시그니처,2024,2000000.0,600,가솔린 하이브리드,자동,,1598245,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2239368&gubun=K
현대,기아 K8 2.5 시그니처 스페셜,2024,2000000.0,4200,가솔린,자동,,2497,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2241143&gubun=K
현대,기아 쏘렌토 4세대 하이브리드 1.6 터보 HEV 2WD  노블레스,2024,2500000.0,15000,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252584&gubun=K
현대,기아 카니발 4세대 2.2 디젤 7인승  노블레스,2024,0.0,12600,디젤,자동,,2151202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252996&gubun=K
현대,기아 카니발 4세대 3.5 가솔린 9인승  시그니처,2024,2000000.0,2500,가솔린,자동,,3470294,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253759&gubun=K
현대,기아 쏘렌토 4세대 하이브리드 1.6 터보 HEV 2WD 그래비티,2022,34900000.0,73500,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257240&gubun=K
현대,기아 디 올 뉴 니로 1.6 HEV 프레스티지,2024,3000000.0,25000,가솔린 하이브리드,자동,,1580141,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254370&gubun=K
현대,기아 카니발 4세대 2.2 디젤 7인승 노블레스,2025,920000.0,9000,디젤,자동,,2151202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254641&gubun=K
현대,기아 카니발 4세대 2.2 디젤 9인승 프레스티지,2025,3500000.0,100,디젤,자동,,2151202,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254766&gubun=K
현대,기아 더 뉴 스포티지 하이브리드 1.6 터보 HEV 2WD 프레스티지,2025,2500000.0,100,가솔린 하이브리드,자동,,1598,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254761&gubun=K
현대,기아 더 뉴 스포티지  1.6 터보 2WD 프레스티지,2025,2500000.0,50,가솔린,자동,,1598,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254759&gubun=K
현대,기아 더 뉴 쏘렌토 4세대 하이브리드 1.6 HEV 2WD 프레스티지,2025,100000.0,5000,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256322&gubun=K
현대,기아 더 뉴 스포티지 1.6 터보 2WD 노블레스,2025,510000.0,9000,가솔린,자동,,1598,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256999&gubun=K
현대,기아 더 뉴 레이 1.0  시그니처,2025,1500000.0,20,가솔린,자동,,99876,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257213&gubun=K
현대,기아 더 뉴 K5 3세대 2.0 프레스티지,2026,2000000.0,20,가솔린,자동,,1999160,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257216&gubun=K
현대,기아 K8 하이브리드 1.6 터보 HEV  노블레스,2026,3500000.0,20,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257222&gubun=K
현대,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승  프레스티지,2026,3500000.0,20,가솔린 하이브리드,자동,,1598245,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257224&gubun=K
현대,기아 더 뉴 쏘렌토 4세대 2.5 가솔린 터보 2WD 노블레스,2025,3500000.0,20,가솔린,자동,,2497281,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2248217&gubun=K
현대,기아 더 뉴 셀토스 1.6 가솔린 터보 2WD 트렌디,2025,2000000.0,20,가솔린,자동,,1598198,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2248219&gubun=K
현대,기아 모닝 어반 1.0 프레스티지,2025,1000000.0,20,가솔린,자동,,99876,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2246082&gubun=K
현대,기아 더 뉴 봉고3  냉동 탑차 1톤 LPi 표준형,2024,1000000.0,11000,LPG,자동,,2469,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245550&gubun=K
현대,기아 더 뉴 쏘렌토 4세대 2.2 디젤 2WD 노블레스,2025,3500000.0,20,디젤,자동,,2151194,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2242280&gubun=K
현대,기아 디 올 뉴 스포티지 하이브리드 1.6 터보 HEV 시그니처 그래비티,2023,700000.0,40000,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251436&gubun=K
현대,기아 더 뉴 쏘렌토 4세대 하이브리드 1.6 HEV 2WD 프레스티지,2024,2000000.0,15000,가솔린 하이브리드,자동,,1598230,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251893&gubun=K
